78;73;68;62;58;60;66;75;84;93;98;99;98;94;86;76;65;55;46;41;42;48;56;65;75;82;87;91;92;90;86
80;71;62;56;57;65;76;86;94;98;98;96;90;82;71;60;49;40;35;40;50;62;74;85;95;100;102;102
97;88;76;63;53;52;60;72;82;90;95;96;95;90;84;74;64;52;42;34;38;47;61;74;89;100;107;109;108;102;91
76;62;51;50;58;69;78;85;89;91;90;87;81;73;65;55;46;38;39;48;61;76;89;101;108;110;108;101;90;76
63;53;51;57;64;72;77;81;83;83;81;79;73;67;59;52;46;45;51;62;75;87;97;104;106;105;99;89;78;66;57
52;53;58;63;68;72;75;77;77;77;74;70;66;61;56;53;56;62;71;81;91;98;101;101;98;91;82;72;62;54
49;49;53;58;64;69;73;76;79;78;78;75;72;67;62;59;60;65;74;84;92;98;99;99;94;87;77;66;56;47;42
43;50;58;66;73;79;84;87;88;86;82;76;68;60;55;59;68;79;90;97;100;100;97;90;80;68;56;46;38;37;44
54;65;76;85;92;97;97;96;91;82;71;59;51;55;65;78;88;96;99;99;96;89;80;70;58;46;37;34;40;53
65;78;90;99;104;105;103;96;84;70;57;49;54;64;75;84;91;94;94;92;87;79;70;59;49;40;35;41;52;65;79
91;101;106;107;105;97;85;72;59;52;54;61;69;76;82;85;86;84;82;77;71;64;55;47;42;44;51;62;75;87
97;103;105;104;98;89;77;66;57;52;55;59;65;70;74;77;78;78;78;75;70;64;59;53;50;51;58;68;79;89;98